,Date,Open,High,Low,Close,Volume,Currency
1276,2019-06-30,11906.0,12179.3,10765.4,10818.6,880767,USD
1277,2019-07-01,10821.4,11254.5,10041.6,10616.6,1035564,USD
1278,2019-07-02,10615.5,10923.5,9728.5,10835.9,1124547,USD
1279,2019-07-03,10835.9,11931.8,10835.9,11900.8,998726,USD
1280,2019-07-04,11899.3,11948.0,11087.1,11163.1,840339,USD
1281,2019-07-05,11159.7,11381.8,10810.3,10970.2,772673,USD
1282,2019-07-06,10969.8,11650.2,10967.9,11268.0,688962,USD
1283,2019-07-07,11267.9,11524.6,11108.1,11415.9,601930,USD
1284,2019-07-08,11415.8,12332.3,11304.8,12252.6,695600,USD
1285,2019-07-09,12250.6,12772.9,12111.2,12541.5,847842,USD
1286,2019-07-10,12542.8,13134.4,11594.9,12110.6,1113594,USD
1287,2019-07-11,12111.6,12111.6,11029.0,11342.3,943128,USD
1288,2019-07-12,11343.7,11881.4,11109.8,11762.1,738171,USD
1289,2019-07-13,11762.8,11798.4,10839.4,11364.9,747709,USD
1290,2019-07-14,11364.3,11448.7,10128.9,10200.1,840755,USD
1291,2019-07-15,10199.9,11064.7,9885.4,10845.9,956519,USD
1292,2019-07-16,10844.0,11019.5,9375.3,9424.8,1047236,USD
1293,2019-07-17,9425.1,9983.6,9082.6,9723.2,1032763,USD
1294,2019-07-18,9723.1,10787.1,9390.0,10651.4,974493,USD
1295,2019-07-19,10651.6,10758.4,10160.7,10571.5,727789,USD
1296,2019-07-20,10571.9,11155.6,10462.0,10826.7,668943,USD
1297,2019-07-21,10827.0,10883.8,10442.5,10714.4,562166,USD
1298,2019-07-22,10715.1,10806.3,10196.5,10412.5,591270,USD
1299,2019-07-23,10412.8,10414.7,9865.4,9888.7,663380,USD
1300,2019-07-24,9887.2,9945.3,9584.0,9804.3,639540,USD
1301,2019-07-25,9804.7,10203.5,9776.6,9945.3,545850,USD
1302,2019-07-26,9945.2,10436.1,9724.2,9831.0,493745,USD
1303,2019-07-27,9830.4,10232.3,9389.1,9492.1,661890,USD
1304,2019-07-28,9491.1,9798.5,9401.1,9727.8,518590,USD
1305,2019-07-29,9728.5,9835.4,9502.5,9580.9,510898,USD
1306,2019-07-30,9580.0,9703.0,9483.0,9580.7,511510,USD
1307,2019-07-31,9580.3,10100.0,9562.4,10082.0,589835,USD
1308,2019-08-01,10081.9,10459.0,9890.6,10380.0,608373,USD
1309,2019-08-02,10380.5,10664.8,10330.5,10520.1,578290,USD
1310,2019-08-03,10519.9,10893.6,10504.5,10815.7,508746,USD
1311,2019-08-04,10816.1,11017.7,10568.8,10934.6,585710,USD
1312,2019-08-05,10934.8,11922.3,10934.8,11816.8,769633,USD
1313,2019-08-06,11817.6,12291.9,11237.0,11480.9,807578,USD
1314,2019-08-07,11481.0,12114.5,11406.4,12013.9,702850,USD
1315,2019-08-08,12015.9,12236.6,11727.0,12191.6,592147,USD
1316,2019-08-09,12190.0,12225.3,11885.0,12089.8,558724,USD
1317,2019-08-10,12090.5,12185.0,11281.6,11314.5,570744,USD
1318,2019-08-11,11314.6,11728.4,11146.1,11517.2,435825,USD
1319,2019-08-12,11505.1,11508.6,11267.3,11394.2,391081,USD
